0.01,0.1,NR,31.8596
0.01,0.11012,NR,68.227
0.01,0.12024,NR,3653.3917
0.01,0.13036,NR,3649.3661
0.01,0.14048,NR,3644.0174
0.01,0.1506,NR,3638.2166
0.01,0.16071,NR,3632.1739
0.01,0.17083,NR,3625.9493
0.01,0.18095,NR,3619.6016
0.01,0.19107,NR,3613.1496
0.01,0.20119,NR,3606.6016
0.01,0.21131,NR,3599.9708
0.01,0.22143,NR,3593.2606
0.01,0.23155,NR,3586.4666
0.01,0.24167,NR,3579.605
0.01,0.25179,NR,3572.6731
0.01,0.2619,NR,3565.6725
0.01,0.27202,NR,3558.6058
0.01,0.28214,NR,3551.4749
0.01,0.29226,NR,3544.2646
0.01,0.30238,NR,3536.991
0.01,0.3125,NR,3529.6531
0.01,0.32262,NR,3522.2513
0.01,0.33274,NR,3514.7784
0.01,0.34286,NR,3507.2351
0.01,0.35298,NR,3499.6261
0.01,0.3631,NR,3491.9519
0.01,0.37321,NR,3484.2125
0.01,0.38333,NR,3476.3929
0.01,0.39345,NR,3468.5066
0.01,0.40357,NR,3460.5516
0.01,0.41369,NR,3452.5268
0.01,0.42381,NR,3444.4303
0.01,0.43393,NR,3436.2627
0.01,0.44405,NR,3428.016
0.01,0.45417,NR,3419.6938
0.01,0.46429,NR,3411.2965
0.01,0.4744,NR,3402.8221
0.01,0.48452,NR,3394.2699
0.01,0.49464,NR,3385.6292
0.01,0.50476,NR,3376.9056
0.01,0.51488,NR,3368.0967
0.01,0.525,NR,3359.1998
0.01,0.53512,NR,3350.2136
0.01,0.54524,NR,3341.1344
0.01,0.55536,NR,3331.9551
0.01,0.56548,NR,3322.6745
0.01,0.5756,NR,3313.2945
0.01,0.58571,NR,3303.812
0.01,0.59583,NR,3294.2229
0.01,0.60595,NR,3284.526
0.01,0.61607,NR,3274.7198
0.01,0.62619,NR,3264.7975
0.01,0.63631,NR,3254.7627
0.01,0.64643,NR,3244.6138
0.01,0.65655,NR,3234.3489
0.01,0.66667,NR,3223.9665
0.01,0.67679,NR,3213.4651
0.01,0.6869,NR,3202.8431
0.01,0.69702,NR,3192.0989
0.01,0.70714,NR,3181.2306
0.01,0.71726,NR,3170.2315
0.01,0.72738,NR,3159.1071
0.01,0.7375,NR,3147.8525
0.01,0.74762,NR,3136.4654
0.01,0.75774,NR,3124.9435
0.01,0.76786,NR,3113.2841
0.01,0.77798,NR,3101.4844
0.01,0.7881,NR,3089.5412
0.01,0.79821,NR,3077.4512
0.01,0.80833,NR,3065.2107
0.01,0.81845,NR,3052.8155
0.01,0.82857,NR,3040.261
0.01,0.83869,NR,3027.5419
0.01,0.84881,NR,3014.6523
0.01,0.85893,NR,3001.5851
0.01,0.86905,NR,2988.3319
0.01,0.87917,NR,2974.8825
0.01,0.88929,NR,2961.2241
0.01,0.8994,NR,2947.3403
0.01,0.90952,NR,2933.2052
0.01,0.91964,NR,2918.7944
0.01,0.92976,NR,2904.0615
0.01,0.93988,NR,2888.9376
0.01,0.95,NR,2873.3076
0.02,0.1,NR,11.3757
0.02,0.11012,NR,11.9641
0.02,0.12024,NR,12.9194
0.02,0.13036,NR,14.5572
0.02,0.14048,NR,16.8143
0.02,0.1506,NR,17.9436
0.02,0.16071,NR,18.9572
0.02,0.17083,NR,20.2159
0.02,0.18095,NR,21.9986
0.02,0.19107,NR,24.8116
0.02,0.20119,NR,30.0048
0.02,0.21131,NR,43.6694
0.02,0.22143,NR,3558.1988
0.02,0.23155,NR,3566.639
0.02,0.24167,NR,3563.0814
0.02,0.25179,NR,3557.8872
0.02,0.2619,NR,3551.9789
0.02,0.27202,NR,3545.6872
0.02,0.28214,NR,3539.1111
0.02,0.29226,NR,3532.3427
0.02,0.30238,NR,3525.415
0.02,0.3125,NR,3518.3507
0.02,0.32262,NR,3511.1693
0.02,0.33274,NR,3503.8825
0.02,0.34286,NR,3496.5019
0.02,0.35298,NR,3489.0127
0.02,0.3631,NR,3481.4416
0.02,0.37321,NR,3473.7898
0.02,0.38333,NR,3466.0475
0.02,0.39345,NR,3458.2324
0.02,0.40357,NR,3450.3281
0.02,0.41369,NR,3442.3559
0.02,0.42381,NR,3434.2932
0.02,0.43393,NR,3426.1686
0.02,0.44405,NR,3417.949
0.02,0.45417,NR,3409.6641
0.02,0.46429,NR,3401.2981
0.02,0.4744,NR,3392.8586
0.02,0.48452,NR,3384.3404
0.02,0.49464,NR,3375.7465
0.02,0.50476,NR,3367.0757
0.02,0.51488,NR,3358.3295
0.02,0.525,NR,3349.5022
0.02,0.53512,NR,3340.6059
0.02,0.54524,NR,3331.6221
0.02,0.55536,NR,3322.5636
0.02,0.56548,NR,3313.4294
0.02,0.5756,NR,3304.2182
0.02,0.58571,NR,3294.9261
0.02,0.59583,NR,3285.5528
0.02,0.60595,NR,3276.0952
0.02,0.61607,NR,3266.5551
0.02,0.62619,NR,3256.931
0.02,0.63631,NR,3247.224
0.02,0.64643,NR,3237.4177
0.02,0.65655,NR,3227.5199
0.02,0.66667,NR,3217.5153
0.02,0.67679,NR,3207.3994
0.02,0.6869,NR,3197.1662
0.02,0.69702,NR,3186.8033
0.02,0.70714,NR,3176.3038
0.02,0.71726,NR,3165.6675
0.02,0.72738,NR,3154.8748
0.02,0.7375,NR,3143.9326
0.02,0.74762,NR,3132.8265
0.02,0.75774,NR,3121.5619
0.02,0.76786,NR,3110.1315
0.02,0.77798,NR,3098.5348
0.02,0.7881,NR,3086.7782
0.02,0.79821,NR,3074.8415
0.02,0.80833,NR,3062.7403
0.02,0.81845,NR,3050.4689
0.02,0.82857,NR,3038.0215
0.02,0.83869,NR,3025.39
0.02,0.84881,NR,3012.576
0.02,0.85893,NR,2999.5721
0.02,0.86905,NR,2986.3703
0.02,0.87917,NR,2972.9605
0.02,0.88929,NR,2959.3297
0.02,0.8994,NR,2945.4605
0.02,0.90952,NR,2931.3298
0.02,0.91964,NR,2916.9047
0.02,0.92976,NR,2902.1369
0.02,0.93988,NR,2886.9508
0.02,0.95,NR,2871.2225
0.03,0.1,NR,9.9512
0.03,0.11012,NR,9.9581
0.03,0.12024,NR,9.9993
0.03,0.13036,NR,10.0824
0.03,0.14048,NR,10.2182
0.03,0.1506,NR,10.422
0.03,0.16071,NR,10.7165
0.03,0.17083,NR,11.1373
0.03,0.18095,NR,11.7434
0.03,0.19107,NR,12.6365
0.03,0.20119,NR,13.9454
0.03,0.21131,NR,15.0011
0.03,0.22143,NR,15.57
0.03,0.23155,NR,16.0625
0.03,0.24167,NR,16.5947
0.03,0.25179,NR,17.2335
0.03,0.2619,NR,18.0487
0.03,0.27202,NR,19.1402
0.03,0.28214,NR,20.68
0.03,0.29226,NR,23.0122
0.03,0.30238,NR,26.9826
0.03,0.3125,NR,35.5556
0.03,0.32262,NR,79.5013
0.03,0.33274,NR,3468.997
0.03,0.34286,NR,3469.8576
0.03,0.35298,NR,3466.1181
0.03,0.3631,NR,3460.7969
0.03,0.37321,NR,3454.6783
0.03,0.38333,NR,3448.0472
0.03,0.39345,NR,3441.0781
0.03,0.40357,NR,3433.8297
0.03,0.41369,NR,3426.3727
0.03,0.42381,NR,3418.7369
0.03,0.43393,NR,3410.9457
0.03,0.44405,NR,3403.018
0.03,0.45417,NR,3394.9559
0.03,0.46429,NR,3386.7767
0.03,0.4744,NR,3378.4968
0.03,0.48452,NR,3370.092
0.03,0.49464,NR,3361.5975
0.03,0.50476,NR,3352.9996
0.03,0.51488,NR,3344.3048
0.03,0.525,NR,3335.519
0.03,0.53512,NR,3326.6444
0.03,0.54524,NR,3317.668
0.03,0.55536,NR,3308.6058
0.03,0.56548,NR,3299.4579
0.03,0.5756,NR,3290.2262
0.03,0.58571,NR,3280.8955
0.03,0.59583,NR,3271.4844
0.03,0.60595,NR,3261.994
0.03,0.61607,NR,3252.4057
0.03,0.62619,NR,3242.7434
0.03,0.63631,NR,3232.9903
0.03,0.64643,NR,3223.163
0.03,0.65655,NR,3213.2452
0.03,0.66667,NR,3203.2487
0.03,0.67679,NR,3193.1742
0.03,0.6869,NR,3183.0208
0.03,0.69702,NR,3172.7892
0.03,0.70714,NR,3162.4795
0.03,0.71726,NR,3152.0951
0.03,0.72738,NR,3141.639
0.03,0.7375,NR,3131.0932
0.03,0.74762,NR,3120.4794
0.03,0.75774,NR,3109.7696
0.03,0.76786,NR,3098.9683
0.03,0.77798,NR,3088.0576
0.03,0.7881,NR,3077.0196
0.03,0.79821,NR,3065.8321
0.03,0.80833,NR,3054.4758
0.03,0.81845,NR,3042.9205
0.03,0.82857,NR,3031.1397
0.03,0.83869,NR,3019.1183
0.03,0.84881,NR,3006.8445
0.03,0.85893,NR,2994.3104
0.03,0.86905,NR,2981.5087
0.03,0.87917,NR,2968.4306
0.03,0.88929,NR,2955.0744
0.03,0.8994,NR,2941.4272
0.03,0.90952,NR,2927.463
0.03,0.91964,NR,2913.1581
0.03,0.92976,NR,2898.4556
0.03,0.93988,NR,2883.2751
0.03,0.95,NR,2867.4795
0.04,0.1,NR,9.5528
0.04,0.11012,NR,9.4786
0.04,0.12024,NR,9.4155
0.04,0.13036,NR,9.3649
0.04,0.14048,NR,9.3283
0.04,0.1506,NR,9.3079
0.04,0.16071,NR,9.306
0.04,0.17083,NR,9.3256
0.04,0.18095,NR,9.3707
0.04,0.19107,NR,9.4461
0.04,0.20119,NR,9.5587
0.04,0.21131,NR,9.7174
0.04,0.22143,NR,9.9353
0.04,0.23155,NR,10.2307
0.04,0.24167,NR,10.6318
0.04,0.25179,NR,11.1807
0.04,0.2619,NR,11.9327
0.04,0.27202,NR,12.7811
0.04,0.28214,NR,13.2679
0.04,0.29226,NR,13.5685
0.04,0.30238,NR,13.8218
0.04,0.3125,NR,14.077
0.04,0.32262,NR,14.3613
0.04,0.33274,NR,14.6976
0.04,0.34286,NR,15.1106
0.04,0.35298,NR,15.6319
0.04,0.3631,NR,16.3076
0.04,0.37321,NR,17.2104
0.04,0.38333,NR,18.4662
0.04,0.39345,NR,20.3203
0.04,0.40357,NR,23.3374
0.04,0.41369,NR,29.249
0.04,0.42381,NR,48.6488
0.04,0.43393,NR,3351.1499
0.04,0.44405,NR,3361.6398
0.04,0.45417,NR,3360.5297
0.04,0.46429,NR,3356.3449
0.04,0.4744,NR,3350.7089
0.04,0.48452,NR,3344.2202
0.04,0.49464,NR,3337.1488
0.04,0.50476,NR,3329.6656
0.04,0.51488,NR,3321.8434
0.04,0.525,NR,3313.7579
0.04,0.53512,NR,3305.4491
0.04,0.54524,NR,3296.9369
0.04,0.55536,NR,3288.2498
0.04,0.56548,NR,3279.41
0.04,0.5756,NR,3270.412
0.04,0.58571,NR,3261.2869
0.04,0.59583,NR,3252.0168
0.04,0.60595,NR,3242.6284
0.04,0.61607,NR,3233.1222
0.04,0.62619,NR,3223.4944
0.04,0.63631,NR,3213.7525
0.04,0.64643,NR,3203.9026
0.04,0.65655,NR,3193.946
0.04,0.66667,NR,3183.8833
0.04,0.67679,NR,3173.7111
0.04,0.6869,NR,3163.4409
0.04,0.69702,NR,3153.0763
0.04,0.70714,NR,3142.6019
0.04,0.71726,NR,3132.0409
0.04,0.72738,NR,3121.3793
0.04,0.7375,NR,3110.6329
0.04,0.74762,NR,3099.7943
0.04,0.75774,NR,3088.8674
0.04,0.76786,NR,3077.8598
0.04,0.77798,NR,3066.7728
0.04,0.7881,NR,3055.6121
0.04,0.79821,NR,3044.3817
0.04,0.80833,NR,3033.0812
0.04,0.81845,NR,3021.72
0.04,0.82857,NR,3010.3
0.04,0.83869,NR,2998.8261
0.04,0.84881,NR,2987.2881
0.04,0.85893,NR,2975.6742
0.04,0.86905,NR,2963.948
0.04,0.87917,NR,2952.0885
0.04,0.88929,NR,2940.0222
0.04,0.8994,NR,2927.6689
0.04,0.90952,NR,2914.9307
0.04,0.91964,NR,2901.7095
0.04,0.92976,NR,2887.9101
0.04,0.93988,NR,2873.402
0.04,0.95,NR,2858.0203
0.05,0.1,NR,9.3443
0.05,0.11012,NR,9.2464
0.05,0.12024,NR,9.1537
0.05,0.13036,NR,9.0666
0.05,0.14048,NR,8.9857
0.05,0.1506,NR,8.9116
0.05,0.16071,NR,8.8449
0.05,0.17083,NR,8.7863
0.05,0.18095,NR,8.7367
0.05,0.19107,NR,8.6971
0.05,0.20119,NR,8.6685
0.05,0.21131,NR,8.6524
0.05,0.22143,NR,8.6503
0.05,0.23155,NR,8.6644
0.05,0.24167,NR,8.6972
0.05,0.25179,NR,8.752
0.05,0.2619,NR,8.833
0.05,0.27202,NR,8.9458
0.05,0.28214,NR,9.0979
0.05,0.29226,NR,9.2995
0.05,0.30238,NR,9.5652
0.05,0.3125,NR,9.9146
0.05,0.32262,NR,10.3727
0.05,0.33274,NR,10.9355
0.05,0.34286,NR,11.3787
0.05,0.35298,NR,11.6115
0.05,0.3631,NR,11.7586
0.05,0.37321,NR,11.8747
0.05,0.38333,NR,11.9835
0.05,0.39345,NR,12.099
0.05,0.40357,NR,12.231
0.05,0.41369,NR,12.3891
0.05,0.42381,NR,12.5833
0.05,0.43393,NR,12.8258
0.05,0.44405,NR,13.1324
0.05,0.45417,NR,13.5256
0.05,0.46429,NR,14.0383
0.05,0.4744,NR,14.7229
0.05,0.48452,NR,15.6685
0.05,0.49464,NR,17.0437
0.05,0.50476,NR,19.2172
0.05,0.51488,NR,23.2192
0.05,0.525,NR,33.9026
0.05,0.53512,NR,3198.0952
0.05,0.54524,NR,3233.3858
0.05,0.55536,NR,3236.9629
0.05,0.56548,NR,3234.7809
0.05,0.5756,NR,3230.1128
0.05,0.58571,NR,3224.0262
0.05,0.59583,NR,3217.0271
0.05,0.60595,NR,3209.3764
0.05,0.61607,NR,3201.2313
0.05,0.62619,NR,3192.687
0.05,0.63631,NR,3183.8109
0.05,0.64643,NR,3174.6603
0.05,0.65655,NR,3165.2514
0.05,0.66667,NR,3155.6327
0.05,0.67679,NR,3145.7951
0.05,0.6869,NR,3135.7769
0.05,0.69702,NR,3125.5842
0.05,0.70714,NR,3115.2159
0.05,0.71726,NR,3104.6931
0.05,0.72738,NR,3094.0143
0.05,0.7375,NR,3083.1827
0.05,0.74762,NR,3072.2132
0.05,0.75774,NR,3061.0893
0.05,0.76786,NR,3049.8375
0.05,0.77798,NR,3038.4344
0.05,0.7881,NR,3026.9053
0.05,0.79821,NR,3015.2357
0.05,0.80833,NR,3003.4334
0.05,0.81845,NR,2991.5023
0.05,0.82857,NR,2979.441
0.05,0.83869,NR,2967.2399
0.05,0.84881,NR,2954.9117
0.05,0.85893,NR,2942.4537
0.05,0.86905,NR,2929.854
0.05,0.87917,NR,2917.1177
0.05,0.88929,NR,2904.2426
0.05,0.8994,NR,2891.1997
0.05,0.90952,NR,2877.9776
0.05,0.91964,NR,2864.5315
0.05,0.92976,NR,2850.7824
0.05,0.93988,NR,2836.5677
0.05,0.95,NR,2821.6112
0.06,0.1,NR,9.2033
0.06,0.11012,NR,9.0963
0.06,0.12024,NR,8.9922
0.06,0.13036,NR,8.8914
0.06,0.14048,NR,8.7939
0.06,0.1506,NR,8.7
0.06,0.16071,NR,8.6101
0.06,0.17083,NR,8.5243
0.06,0.18095,NR,8.443
0.06,0.19107,NR,8.3665
0.06,0.20119,NR,8.2952
0.06,0.21131,NR,8.2293
0.06,0.22143,NR,8.1693
0.06,0.23155,NR,8.1159
0.06,0.24167,NR,8.0694
0.06,0.25179,NR,8.0306
0.06,0.2619,NR,8.0003
0.06,0.27202,NR,7.9794
0.06,0.28214,NR,7.9691
0.06,0.29226,NR,7.9707
0.06,0.30238,NR,7.986
0.06,0.3125,NR,8.017
0.06,0.32262,NR,8.0664
0.06,0.33274,NR,8.1377
0.06,0.34286,NR,8.2353
0.06,0.35298,NR,8.365
0.06,0.3631,NR,8.5346
0.06,0.37321,NR,8.754
0.06,0.38333,NR,9.0351
0.06,0.39345,NR,9.3832
0.06,0.40357,NR,9.7282
0.06,0.41369,NR,9.9291
0.06,0.42381,NR,10.0262
0.06,0.43393,NR,10.0763
0.06,0.44405,NR,10.105
0.06,0.45417,NR,10.1247
0.06,0.46429,NR,10.143
0.06,0.4744,NR,10.1651
0.06,0.48452,NR,10.1955
0.06,0.49464,NR,10.2382
0.06,0.50476,NR,10.2975
0.06,0.51488,NR,10.3784
0.06,0.525,NR,10.4868
0.06,0.53512,NR,10.6304
0.06,0.54524,NR,10.8199
0.06,0.55536,NR,11.0697
0.06,0.56548,NR,11.4018
0.06,0.5756,NR,11.85
0.06,0.58571,NR,12.471
0.06,0.59583,NR,13.3683
0.06,0.60595,NR,14.7576
0.06,0.61607,NR,17.1926
0.06,0.62619,NR,22.8084
0.06,0.63631,NR,86.6521
0.06,0.64643,NR,3074.0175
0.06,0.65655,NR,3087.0018
0.06,0.66667,NR,3088.6106
0.06,0.67679,NR,3085.807
0.06,0.6869,NR,3080.6362
0.06,0.69702,NR,3073.9745
0.06,0.70714,NR,3066.2766
0.06,0.71726,NR,3057.8019
0.06,0.72738,NR,3048.7087
0.06,0.7375,NR,3039.1184
0.06,0.74762,NR,3029.0835
0.06,0.75774,NR,3018.6792
0.06,0.76786,NR,3007.9212
0.06,0.77798,NR,2996.8539
0.06,0.7881,NR,2985.4812
0.06,0.79821,NR,2973.8244
0.06,0.80833,NR,2961.8885
0.06,0.81845,NR,2949.6693
0.06,0.82857,NR,2937.1723
0.06,0.83869,NR,2924.3898
0.06,0.84881,NR,2911.2981
0.06,0.85893,NR,2897.8876
0.06,0.86905,NR,2884.1294
0.06,0.87917,NR,2869.9847
0.06,0.88929,NR,2855.3998
0.06,0.8994,NR,2840.3014
0.06,0.90952,NR,2824.579
0.06,0.91964,NR,2808.0934
0.06,0.92976,NR,2790.6336
0.06,0.93988,NR,2772.0033
0.06,0.95,NR,2752.5649
0.07,0.1,NR,9.0952
0.07,0.11012,NR,8.9843
0.07,0.12024,NR,8.8753
0.07,0.13036,NR,8.7683
0.07,0.14048,NR,8.6635
0.07,0.1506,NR,8.5609
0.07,0.16071,NR,8.4607
0.07,0.17083,NR,8.363
0.07,0.18095,NR,8.268
0.07,0.19107,NR,8.1758
0.07,0.20119,NR,8.0866
0.07,0.21131,NR,8.0004
0.07,0.22143,NR,7.9174
0.07,0.23155,NR,7.8379
0.07,0.24167,NR,7.7621
0.07,0.25179,NR,7.69
0.07,0.2619,NR,7.622
0.07,0.27202,NR,7.5583
0.07,0.28214,NR,7.4992
0.07,0.29226,NR,7.4451
0.07,0.30238,NR,7.3964
0.07,0.3125,NR,7.3535
0.07,0.32262,NR,7.3169
0.07,0.33274,NR,7.2873
0.07,0.34286,NR,7.2654
0.07,0.35298,NR,7.2522
0.07,0.3631,NR,7.2488
0.07,0.37321,NR,7.2565
0.07,0.38333,NR,7.2769
0.07,0.39345,NR,7.3122
0.07,0.40357,NR,7.365
0.07,0.41369,NR,7.4385
0.07,0.42381,NR,7.5369
0.07,0.43393,NR,7.6656
0.07,0.44405,NR,7.8302
0.07,0.45417,NR,8.0346
0.07,0.46429,NR,8.261
0.07,0.4744,NR,8.4256
0.07,0.48452,NR,8.495
0.07,0.49464,NR,8.5093
0.07,0.50476,NR,8.4948
0.07,0.51488,NR,8.4646
0.07,0.525,NR,8.4259
0.07,0.53512,NR,8.3829
0.07,0.54524,NR,8.3387
0.07,0.55536,NR,8.2955
0.07,0.56548,NR,8.2552
0.07,0.5756,NR,8.2197
0.07,0.58571,NR,8.1905
0.07,0.59583,NR,8.1697
0.07,0.60595,NR,8.1595
0.07,0.61607,NR,8.1623
0.07,0.62619,NR,8.1815
0.07,0.63631,NR,8.2212
0.07,0.64643,NR,8.2872
0.07,0.65655,NR,8.3874
0.07,0.66667,NR,8.5332
0.07,0.67679,NR,8.7424
0.07,0.6869,NR,9.0433
0.07,0.69702,NR,9.4862
0.07,0.70714,NR,10.1691
0.07,0.71726,NR,11.3208
0.07,0.72738,NR,13.663
0.07,0.7375,NR,22.3139
0.07,0.74762,NR,2850.2475
0.07,0.75774,NR,2889.4974
0.07,0.76786,NR,2899.6893
0.07,0.77798,NR,2900.8585
0.07,0.7881,NR,2897.5629
0.07,0.79821,NR,2891.5566
0.07,0.80833,NR,2883.686
0.07,0.81845,NR,2874.4131
0.07,0.82857,NR,2864.0074
0.07,0.83869,NR,2852.6287
0.07,0.84881,NR,2840.3674
0.07,0.85893,NR,2827.2663
0.07,0.86905,NR,2813.3301
0.07,0.87917,NR,2798.5316
0.07,0.88929,NR,2782.8129
0.07,0.8994,NR,2766.0763
0.07,0.90952,NR,2748.2444
0.07,0.91964,NR,2729.358
0.07,0.92976,NR,2710.3943
0.07,0.93988,NR,2699.1459
0.07,0.95,NR,2712.0318
0.08,0.1,NR,9.0065
0.08,0.11012,NR,8.8939
0.08,0.12024,NR,8.7826
0.08,0.13036,NR,8.6728
0.08,0.14048,NR,8.5644
0.08,0.1506,NR,8.4575
0.08,0.16071,NR,8.3523
0.08,0.17083,NR,8.2488
0.08,0.18095,NR,8.147
0.08,0.19107,NR,8.0471
0.08,0.20119,NR,7.9491
0.08,0.21131,NR,7.8531
0.08,0.22143,NR,7.7592
0.08,0.23155,NR,7.6674
0.08,0.24167,NR,7.5778
0.08,0.25179,NR,7.4905
0.08,0.2619,NR,7.4056
0.08,0.27202,NR,7.3232
0.08,0.28214,NR,7.2434
0.08,0.29226,NR,7.1663
0.08,0.30238,NR,7.092
0.08,0.3125,NR,7.0206
0.08,0.32262,NR,6.9524
0.08,0.33274,NR,6.8875
0.08,0.34286,NR,6.826
0.08,0.35298,NR,6.7683
0.08,0.3631,NR,6.7146
0.08,0.37321,NR,6.6651
0.08,0.38333,NR,6.6202
0.08,0.39345,NR,6.5804
0.08,0.40357,NR,6.5462
0.08,0.41369,NR,6.518
0.08,0.42381,NR,6.4966
0.08,0.43393,NR,6.4828
0.08,0.44405,NR,6.4776
0.08,0.45417,NR,6.4823
0.08,0.46429,NR,6.4983
0.08,0.4744,NR,6.5275
0.08,0.48452,NR,6.5721
0.08,0.49464,NR,6.6347
0.08,0.50476,NR,6.7184
0.08,0.51488,NR,6.8251
0.08,0.525,NR,6.9505
0.08,0.53512,NR,7.0611
0.08,0.54524,NR,7.1088
0.08,0.55536,NR,7.1011
0.08,0.56548,NR,7.0611
0.08,0.5756,NR,7.0022
0.08,0.58571,NR,6.9314
0.08,0.59583,NR,6.8531
0.08,0.60595,NR,6.7698
0.08,0.61607,NR,6.6832
0.08,0.62619,NR,6.5948
0.08,0.63631,NR,6.5053
0.08,0.64643,NR,6.4156
0.08,0.65655,NR,6.3264
0.08,0.66667,NR,6.2382
0.08,0.67679,NR,6.1517
0.08,0.6869,NR,6.0673
0.08,0.69702,NR,5.9859
0.08,0.70714,NR,5.908
0.08,0.71726,NR,5.8345
0.08,0.72738,NR,5.7666
